date,Vrms_AN_avg (V),Vrms_BN_avg (V),Vrms_CN_avg (V),Irms_A_avg (A),Irms_B_avg (A),Irms_C_avg (A),Power (P)_A_avg (W),Power (P)_B_avg (W),Power (P)_C_avg (W),Power (Q)_A_avg (VAR),Power (Q)_B_avg (VAR),Power (Q)_C_avg (VAR)
11/22/2017 12:57,248.87,248.623,254.641,14.3829,10.9073,7.86106,2731.77,1392.92,947.565,2210.55,2305.08,1690.63
11/22/2017 12:58,249.048,248.954,254.666,10.6013,6.58529,3.01484,2293.1,922.384,375.071,1172.75,1334.47,586.177
11/22/2017 12:59,248.607,248.461,254.313,11.3803,6.72328,3.60489,2471.12,961.879,511.602,1170.8,1342.43,594.449
11/22/2017 13:00,249.26,248.995,254.892,11.1029,6.76822,3.51248,2400.69,958.006,495.227,1200.43,1364.85,598.641
11/22/2017 13:01,248.464,248.686,254.397,17.8548,13.3965,10.3095,3734.78,2328.61,1889.54,2269.81,2361.1,1756.4
11/22/2017 13:02,249.047,249.18,254.751,11.6266,6.79653,3.47864,2530.76,971.931,474.845,1179.77,1364.93,596.838
11/22/2017 13:03,248.908,248.907,254.645,11.3139,6.70689,3.53936,2442.71,945.659,484.601,1197.41,1357.35,593.515
11/22/2017 13:04,248.859,248.679,254.716,11.2171,6.68107,3.59599,2426.4,938.949,500.304,1191.36,1348.8,595.994
11/22/2017 13:05,248.743,248.523,254.425,13.6307,10.4421,7.24275,2503.99,1158.68,662.607,2199.68,2294.71,1674
11/22/2017 13:06,248.849,248.716,254.558,10.7088,6.66948,3.37712,2320.24,944.026,444.104,1173.85,1341.22,586.442
11/22/2017 13:07,248.402,248.449,254.231,14.2985,10.7329,7.63635,2744.77,1360.56,889.3,2142.64,2281.7,1667.01
11/22/2017 13:08,248.426,248.452,254.451,14.4809,11.1704,7.87667,2749.26,1442.61,917.099,2190.23,2320.76,1691.08
11/22/2017 13:09,248.89,248.929,254.805,10.9718,6.72554,3.47357,2373.15,940.978,459.472,1184.56,1363.98,591.193
11/22/2017 13:10,248.61,249.115,254.808,14.2994,10.6504,7.52311,2723.04,1293.58,780.902,2168.41,2305.26,1683.05
11/22/2017 13:11,248.317,248.551,254.273,15.6225,12.3354,9.0586,3142.36,1918.37,1441.38,2176.03,2357.83,1696.28
11/22/2017 13:12,248.805,249.165,254.857,11.3669,6.77041,3.75022,2461.76,958.215,533.276,1182.99,1364.43,597.253
11/22/2017 13:13,248.082,248.677,254.425,22.4054,19.9571,18.2695,3499.77,2221.35,1744.38,2686.94,2798.78,2186.99
11/22/2017 13:14,247.991,248.589,254.387,17.1637,13.2347,10.4293,3574.17,2304.34,1928.68,2220.54,2331.81,1735.82
11/22/2017 13:15,248.282,248.849,254.568,14.4789,10.6146,7.58923,2755.76,1270.31,791.104,2158.77,2303.78,1672.31
11/22/2017 13:16,248.792,249.134,254.837,11.1474,6.85436,3.49251,2415.65,967.555,489.54,1176.47,1383.96,596.581
11/22/2017 13:17,248.036,248.545,254.293,15.7127,11.8783,8.82116,3110.21,1749.65,1297.93,2189.4,2308.34,1699.2
11/22/2017 13:18,248.662,248.914,254.825,13.5234,10.6233,7.37102,2486.32,1195.07,700.538,2181.6,2348.37,1692.6
11/22/2017 13:19,248.501,248.91,254.766,11.0612,6.83541,3.5227,2387.5,963.637,497.08,1180.95,1377.4,598.197
11/22/2017 13:20,247.329,247.976,253.902,23.3831,21.831,18.6209,2900.1,1545.5,988.873,4949.95,5183.39,4601.85
11/22/2017 13:21,247.48,247.994,253.908,23.0457,21.7737,18.6204,2766.9,1604.8,1078.34,4956.13,5149.69,4577.55
11/22/2017 13:22,247.61,248.317,254.007,20.9084,19.1836,16.3213,2974.67,1908.65,1326.97,4198.13,4354.72,3904.05
11/22/2017 13:23,247.448,248.333,254.001,18.0449,15.7162,12.4787,3004.82,1786.35,1255.89,3206.54,3442.07,2852.01
11/22/2017 13:24,247.375,248.242,253.955,18.3829,16.058,12.5374,3153.68,1963.62,1350.24,3202.97,3441.77,2840.48
11/22/2017 13:25,247.533,248.62,253.7,18.724,16.4032,15.492,3266.35,2084.83,1899.93,3214.78,3478.61,3391
11/22/2017 13:26,246.53,248.15,253.272,19.139,16.6219,14.7985,3415.35,2264.5,1949.73,3170.45,3417.48,3148.23
11/22/2017 13:27,246.26,247.823,253.001,20.6863,18.7106,16.9843,3391.73,2361.98,1970.59,3723.44,3940.35,3750.09
11/22/2017 13:28,246.618,247.925,253.164,22.6343,20.4118,18.7212,3681.81,2547.37,2190.04,4132.2,4356.58,4173.19
